"No.","Time","Source","Destination","Protocol","Length","Sequence Number","Info"
"3632","120.223985","157.240.196.60","10.9.2.177","TLSv1.3","89","364228","Application Data"
"3633","120.223985","157.240.196.60","10.9.2.177","TCP","1434","364263","443  >  57323 [ACK] Seq=364263 Ack=4528 Win=81152 Len=1380 [TCP segment of a reassembled PDU]"
"3634","120.224046","10.9.2.177","157.240.196.60","TCP","54","4528","57323  >  443 [ACK] Seq=4528 Ack=365643 Win=311808 Len=0"
"3635","120.224149","157.240.196.60","10.9.2.177","TLSv1.3","1434","365643","Application Data"
"3636","120.224149","157.240.196.60","10.9.2.177","TCP","1434","367023","443  >  57323 [ACK] Seq=367023 Ack=4528 Win=81152 Len=1380 [TCP segment of a reassembled PDU]"
"3637","120.224149","157.240.196.60","10.9.2.177","TCP","1434","368403","443  >  57323 [PSH, ACK] Seq=368403 Ack=4528 Win=81152 Len=1380 [TCP segment of a reassembled PDU]"
"3638","120.224149","157.240.196.60","10.9.2.177","TCP","1434","369783","443  >  57323 [ACK] Seq=369783 Ack=4528 Win=81152 Len=1380 [TCP segment of a reassembled PDU]"
"3639","120.224149","157.240.196.60","10.9.2.177","TCP","1434","371163","443  >  57323 [PSH, ACK] Seq=371163 Ack=4528 Win=81152 Len=1380 [TCP segment of a reassembled PDU]"
"3640","120.224149","157.240.196.60","10.9.2.177","TCP","1434","372543","443  >  57323 [ACK] Seq=372543 Ack=4528 Win=81152 Len=1380 [TCP segment of a reassembled PDU]"
"3641","120.224149","157.240.196.60","10.9.2.177","TCP","1434","373923","443  >  57323 [PSH, ACK] Seq=373923 Ack=4528 Win=81152 Len=1380 [TCP segment of a reassembled PDU]"
"3642","120.224149","157.240.196.60","10.9.2.177","TCP","1434","375303","443  >  57323 [ACK] Seq=375303 Ack=4528 Win=81152 Len=1380 [TCP segment of a reassembled PDU]"
"3643","120.224149","157.240.196.60","10.9.2.177","TCP","1434","376683","443  >  57323 [PSH, ACK] Seq=376683 Ack=4528 Win=81152 Len=1380 [TCP segment of a reassembled PDU]"
"3644","120.224149","157.240.196.60","10.9.2.177","TCP","1434","378063","443  >  57323 [ACK] Seq=378063 Ack=4528 Win=81152 Len=1380 [TCP segment of a reassembled PDU]"
"3645","120.224149","157.240.196.60","10.9.2.177","TLSv1.3","1116","379443","Application Data, Application Data"
"3646","120.224191","10.9.2.177","157.240.196.60","TCP","54","4528","57323  >  443 [ACK] Seq=4528 Ack=380505 Win=311808 Len=0"
"3647","120.225165","10.9.2.177","157.240.196.60","TLSv1.3","89","4528","Application Data"
"3648","120.423516","157.240.196.60","10.9.2.177","TCP","56","380505","443  >  57323 [ACK] Seq=380505 Ack=4563 Win=81152 Len=0"
"3650","120.463215","10.9.2.177","157.240.195.56","TLSv1.2","150","27662","Application Data"
"3651","120.465152","157.240.195.56","10.9.2.177","TLSv1.2","195","51936","Application Data"
"3652","120.467313","10.9.2.177","157.240.195.56","TLSv1.2","154","27758","Application Data"
"3654","120.565248","157.240.195.56","10.9.2.177","TCP","56","52077","443  >  56568 [ACK] Seq=52077 Ack=27758 Win=2713 Len=0"
"3655","120.565248","157.240.195.56","10.9.2.177","TCP","56","52077","443  >  56568 [ACK] Seq=52077 Ack=27858 Win=2713 Len=0"
"3656","120.608298","10.9.2.177","157.240.196.60","TLSv1.3","302","4563","Application Data"
"3657","120.733692","10.9.1.2","224.0.0.251","MDNS","425","","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR \327\224-iPhone \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 h-iPhone-sl-qwby.local AAAA, cache flush fe80::842:8599:51bf:41a8 A, cache flush 10.9.1.2 NSEC, cache flush \327\224-iPhone \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local NSEC, cache flush h-iPhone-sl-qwby.local OPT"
"3658","120.733692","fe80::842:8599:51bf:41a8","ff02::fb","MDNS","445","","Standard query response 0x0000 TXT, cache flush PTR _rdlink._tcp.local PTR \327\224-iPhone \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local TXT SRV, cache flush 0 0 49154 h-iPhone-sl-qwby.local AAAA, cache flush fe80::842:8599:51bf:41a8 A, cache flush 10.9.1.2 NSEC, cache flush \327\224-iPhone \327\251\327\234 \327\247\327\225\327\221\327\231._rdlink._tcp.local NSEC, cache flush h-iPhone-sl-qwby.local OPT"
"3669","120.734526","157.240.196.60","10.9.2.177","TCP","56","380505","443  >  57323 [ACK] Seq=380505 Ack=4811 Win=82432 Len=0"
"3670","120.734526","157.240.196.60","10.9.2.177","TLSv1.3","89","380505","Application Data"
"3671","120.734526","157.240.196.60","10.9.2.177","TCP","1434","380540","443  >  57323 [ACK] Seq=380540 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3672","120.734526","157.240.196.60","10.9.2.177","TLSv1.3","1434","381920","Application Data"
"3673","120.734526","157.240.196.60","10.9.2.177","TCP","1434","383300","443  >  57323 [ACK] Seq=383300 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3674","120.734526","157.240.196.60","10.9.2.177","TCP","1434","384680","443  >  57323 [PSH, ACK] Seq=384680 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3675","120.734526","157.240.196.60","10.9.2.177","TCP","1434","386060","443  >  57323 [ACK] Seq=386060 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3676","120.734690","10.9.2.177","157.240.196.60","TCP","54","4811","57323  >  443 [ACK] Seq=4811 Ack=387440 Win=311808 Len=0"
"3677","120.735570","157.240.196.60","10.9.2.177","TCP","1434","387440","443  >  57323 [PSH, ACK] Seq=387440 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3678","120.735570","157.240.196.60","10.9.2.177","TCP","1434","388820","443  >  57323 [ACK] Seq=388820 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3679","120.735641","10.9.2.177","157.240.196.60","TCP","54","4811","57323  >  443 [ACK] Seq=4811 Ack=390200 Win=311808 Len=0"
"3680","120.735813","157.240.196.60","10.9.2.177","TCP","1434","390200","443  >  57323 [PSH, ACK] Seq=390200 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3681","120.735813","157.240.196.60","10.9.2.177","TCP","1434","391580","443  >  57323 [ACK] Seq=391580 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3682","120.735813","157.240.196.60","10.9.2.177","TCP","1434","392960","443  >  57323 [PSH, ACK] Seq=392960 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3683","120.735813","157.240.196.60","10.9.2.177","TCP","1434","394340","443  >  57323 [ACK] Seq=394340 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3684","120.735813","157.240.196.60","10.9.2.177","TLSv1.3","1434","395720","Application Data"
"3685","120.735813","157.240.196.60","10.9.2.177","TLSv1.3","1434","397100","Application Data"
"3686","120.735813","157.240.196.60","10.9.2.177","TCP","1434","398480","443  >  57323 [PSH, ACK] Seq=398480 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3687","120.735813","157.240.196.60","10.9.2.177","TCP","1434","399860","443  >  57323 [ACK] Seq=399860 Ack=4811 Win=82432 Len=1380 [TCP segment of a reassembled PDU]"
"3688","120.735813","157.240.196.60","10.9.2.177","TLSv1.3","85","401240","Application Data"
"3689","120.735892","10.9.2.177","157.240.196.60","TCP","54","4811","57323  >  443 [ACK] Seq=4811 Ack=401271 Win=311808 Len=0"
"3690","120.808624","10.9.2.177","208.67.222.222","DNS","75","","Standard query 0xc951 A doh.opendns.com"
"3691","120.808902","10.9.2.177","208.67.222.222","DNS","75","","Standard query 0x59dc HTTPS doh.opendns.com"
"3692","120.934158","fe80::9247:7af1:80c4:3bd8","ff02::c","UDP","718","","57963  >  3702 Len=656"
"3693","120.934849","10.9.2.177","239.255.255.250","UDP","698","","57962  >  3702 Len=656"
"3694","120.936307","208.67.222.222","10.9.2.177","DNS","75","","Standard query response 0x59dc HTTPS doh.opendns.com"
"3695","120.936307","208.67.222.222","10.9.2.177","DNS","91","","Standard query response 0xc951 A doh.opendns.com A 146.112.41.2"
"3696","120.937258","10.9.2.177","146.112.41.2","TCP","66","0","57331  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3697","121.064137","10.9.2.177","146.112.41.2","TCP","66","0","57332  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3698","121.065804","10.9.3.101","224.0.0.251","MDNS","189","","Standard query response 0x0000 TXT PTR Yonatanâ\200\231s ipad ._rdlink._tcp.local OPT"
"3699","121.065804","fe80::e6:233d:70fc:e368","ff02::fb","MDNS","209","","Standard query response 0x0000 TXT PTR Yonatanâ\200\231s ipad ._rdlink._tcp.local OPT"
"3700","121.066606","146.112.41.2","10.9.2.177","TCP","66","0","443  >  57331 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048"
"3701","121.066682","10.9.2.177","146.112.41.2","TCP","54","1","57331  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"3702","121.067177","10.9.2.177","146.112.41.2","TLSv1.3","606","1","Client Hello"
"3703","121.093909","fe80::9247:7af1:80c4:3bd8","ff02::c","UDP","718","","57963  >  3702 Len=656"
"3704","121.094254","10.9.2.177","239.255.255.250","UDP","698","","57962  >  3702 Len=656"
"3705","121.114266","10.9.2.177","146.112.41.2","TCP","66","0","57333  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3706","121.115231","157.240.195.56","10.9.2.177","TLSv1.2","1248","52077","Application Data"
"3707","121.163411","10.9.2.177","157.240.195.56","TCP","54","27858","56568  >  443 [ACK] Seq=27858 Ack=53271 Win=253 Len=0"
"3708","121.165333","146.112.41.2","10.9.2.177","TCP","66","0","443  >  57332 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048"
"3709","121.165333","146.112.41.2","10.9.2.177","TCP","56","1","443  >  57331 [ACK] Seq=1 Ack=553 Win=65536 Len=0"
"3710","121.165333","146.112.41.2","10.9.2.177","TLSv1.3","1434","1","Server Hello, Change Cipher Spec, Application Data"
"3711","121.165333","146.112.41.2","10.9.2.177","TCP","1434","1381","443  >  57331 [ACK] Seq=1381 Ack=553 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3712","121.165333","146.112.41.2","10.9.2.177","TCP","1434","2761","443  >  57331 [ACK] Seq=2761 Ack=553 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3713","121.165333","146.112.41.2","10.9.2.177","TCP","1434","4141","443  >  57331 [ACK] Seq=4141 Ack=553 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3714","121.165452","10.9.2.177","146.112.41.2","TCP","54","1","57332  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"3715","121.165503","10.9.2.177","146.112.41.2","TCP","54","553","57331  >  443 [ACK] Seq=553 Ack=5521 Win=66048 Len=0"
"3716","121.165550","146.112.41.2","10.9.2.177","TCP","1434","5521","443  >  57331 [ACK] Seq=5521 Ack=553 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3717","121.165550","146.112.41.2","10.9.2.177","TLSv1.3","725","6901","Application Data, Application Data, Application Data"
"3718","121.165581","10.9.2.177","146.112.41.2","TCP","54","553","57331  >  443 [ACK] Seq=553 Ack=7572 Win=66048 Len=0"
"3719","121.165945","10.9.2.177","146.112.41.2","TLSv1.3","606","1","Client Hello"
"3720","121.166667","10.9.2.177","146.112.41.2","TLSv1.3","118","553","Change Cipher Spec, Application Data"
"3721","121.166982","10.9.2.177","146.112.41.2","TCP","54","553","57332  >  443 [FIN, ACK] Seq=553 Ack=1 Win=66048 Len=0"
"3722","121.167165","10.9.2.177","146.112.41.2","TLSv1.3","152","617","Application Data"
"3723","121.167417","10.9.2.177","146.112.41.2","TLSv1.3","287","715","Application Data"
"3724","121.167516","10.9.2.177","146.112.41.2","TLSv1.3","244","948","Application Data"
"3725","121.170232","10.9.2.177","157.240.195.56","TLSv1.2","143","27858","Application Data"
"3726","121.173594","146.112.41.2","10.9.2.177","TCP","66","0","443  >  57333 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1380 SACK_PERM WS=2048"
"3727","121.173676","10.9.2.177","146.112.41.2","TCP","54","1","57333  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"3728","121.174376","10.9.2.177","146.112.41.2","TLSv1.3","571","1","Client Hello"
"3729","121.247375","fe80::2c32:b0ff:feed:ed40","ff02::fb","MDNS","153","","Standard query response 0x0000 A, cache flush 10.9.2.94 AAAA, cache flush fe80::2c32:b0ff:feed:ed40 NSEC, cache flush Android-5.local"
"3730","121.247375","10.9.2.94","224.0.0.251","MDNS","133","","Standard query response 0x0000 A, cache flush 10.9.2.94 AAAA, cache flush fe80::2c32:b0ff:feed:ed40 NSEC, cache flush Android-5.local"
"3731","121.247375","157.240.195.56","10.9.2.177","TCP","56","53271","443  >  56568 [ACK] Seq=53271 Ack=27947 Win=2713 Len=0"
"3732","121.247375","146.112.41.2","10.9.2.177","TCP","56","1","443  >  57332 [ACK] Seq=1 Ack=553 Win=65536 Len=0"
"3733","121.247375","146.112.41.2","10.9.2.177","TLSv1.3","1434","1","Server Hello, Change Cipher Spec, Application Data"
"3734","121.247707","10.9.2.177","146.112.41.2","TCP","54","554","57332  >  443 [RST, ACK] Seq=554 Ack=1381 Win=0 Len=0"
"3735","121.247828","146.112.41.2","10.9.2.177","TCP","1434","1381","443  >  57332 [ACK] Seq=1381 Ack=553 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3736","121.247828","146.112.41.2","10.9.2.177","TCP","56","7572","443  >  57331 [ACK] Seq=7572 Ack=1138 Win=65536 Len=0"
"3737","121.247828","146.112.41.2","10.9.2.177","TLSv1.3","293","7572","Application Data"
"3738","121.247828","146.112.41.2","10.9.2.177","TLSv1.3","1434","7811","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"3739","121.247828","146.112.41.2","10.9.2.177","TLSv1.3","71","9191","Application Data"
"3740","121.247828","146.112.41.2","10.9.2.177","TCP","1434","2761","443  >  57332 [ACK] Seq=2761 Ack=554 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3741","121.247828","146.112.41.2","10.9.2.177","TCP","1434","4141","443  >  57332 [ACK] Seq=4141 Ack=554 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3742","121.247828","146.112.41.2","10.9.2.177","TCP","56","1","443  >  57333 [ACK] Seq=1 Ack=518 Win=65536 Len=0"
"3743","121.247828","146.112.41.2","10.9.2.177","TLSv1.3","1434","1","Server Hello, Change Cipher Spec, Application Data"
"3744","121.247828","146.112.41.2","10.9.2.177","TCP","1434","1381","443  >  57333 [ACK] Seq=1381 Ack=518 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3745","121.247828","146.112.41.2","10.9.2.177","TCP","1434","5521","443  >  57332 [ACK] Seq=5521 Ack=554 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3746","121.247828","146.112.41.2","10.9.2.177","TLSv1.3","725","6901","Application Data, Application Data, Application Data"
"3747","121.247828","146.112.41.2","10.9.2.177","TCP","1434","2761","443  >  57333 [ACK] Seq=2761 Ack=518 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3748","121.247828","146.112.41.2","10.9.2.177","TCP","1434","4141","443  >  57333 [ACK] Seq=4141 Ack=518 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3749","121.247828","146.112.41.2","10.9.2.177","TCP","1434","5521","443  >  57333 [ACK] Seq=5521 Ack=518 Win=65536 Len=1380 [TCP segment of a reassembled PDU]"
"3750","121.247828","146.112.41.2","10.9.2.177","TLSv1.3","723","6901","Application Data, Application Data, Application Data"
"3751","121.247911","10.9.2.177","146.112.41.2","TCP","54","1138","57331  >  443 [ACK] Seq=1138 Ack=9208 Win=66048 Len=0"
"3752","121.247925","10.9.2.177","146.112.41.2","TCP","54","518","57333  >  443 [ACK] Seq=518 Ack=7570 Win=66048 Len=0"
"3753","121.248998","10.9.2.177","146.112.41.2","TLSv1.3","118","518","Change Cipher Spec, Application Data"
"3754","121.250421","10.9.2.177","35.186.224.25","QUIC","1292","","Initial, DCID=d7bc60ea518e9481, PKN: 1, PADDING, CRYPTO, PING, CRYPTO, PING, PING, PING, PADDING, PING, PADDING, PING, CRYPTO, PADDING"
"3755","121.250572","10.9.2.177","146.112.41.2","TLSv1.3","85","1138","Application Data"
"3756","121.250806","10.9.2.177","35.186.224.25","TLSv1.2","125","2","Ignored Unknown Record"
"3757","121.250874","10.9.2.177","35.186.224.25","TLSv1.2","93","73","Application Data"
"3758","121.250924","10.9.2.177","35.186.224.25","TCP","1434","112","57225  >  443 [ACK] Seq=112 Ack=1 Win=256 Len=1380 [TCP segment of a reassembled PDU]"
"3759","121.250924","10.9.2.177","35.186.224.25","TLSv1.2","622","1492","Application Data"
"3760","121.254885","35.186.224.25","10.9.2.177","TCP","56","1","443  >  57225 [ACK] Seq=1 Ack=73 Win=644 Len=0"
"3761","121.254885","35.186.224.25","10.9.2.177","TCP","56","1","443  >  57225 [ACK] Seq=1 Ack=112 Win=644 Len=0"
"3762","121.254885","35.186.224.25","10.9.2.177","TCP","56","1","443  >  57225 [ACK] Seq=1 Ack=1492 Win=655 Len=0"
"3763","121.254885","35.186.224.25","10.9.2.177","TCP","56","1","443  >  57225 [ACK] Seq=1 Ack=2060 Win=666 Len=0"
"3764","121.254885","35.186.224.25","10.9.2.177","TLSv1.2","93","1","Application Data"
"3765","121.303054","10.9.2.177","35.186.224.25","TCP","54","2060","57225  >  443 [ACK] Seq=2060 Ack=40 Win=255 Len=0"
"3766","121.304193","35.186.224.25","10.9.2.177","QUIC","1292","","Initial, SCID=d7bc60ea518e9481, PKN: 1, ACK, PADDING"
"3767","121.306408","146.112.41.2","10.9.2.177","TLSv1.3","293","7570","Application Data"
"3768","121.306408","146.112.41.2","10.9.2.177","TLSv1.3","293","7809","Application Data"
"3769","121.306467","10.9.2.177","146.112.41.2","TCP","54","582","57333  >  443 [ACK] Seq=582 Ack=8048 Win=65536 Len=0"
"3770","121.326877","10.9.2.177","146.112.41.2","TCP","54","617","57328  >  443 [FIN, ACK] Seq=617 Ack=8048 Win=65536 Len=0"
"3771","121.327096","10.9.2.177","146.112.41.2","TLSv1.3","152","617","Application Data"
"3772","121.327230","10.9.2.177","146.112.41.2","TLSv1.3","288","715","Application Data"
"3773","121.327271","10.9.2.177","146.112.41.2","TLSv1.3","244","949","Application Data"
"3774","121.329827","35.186.224.25","10.9.2.177","QUIC","1292","","Protected Payload (KP0)"
"3775","121.330590","10.9.2.177","35.186.224.25","QUIC","203","","Protected Payload (KP0), DCID=d7bc60ea518e9481"
"3776","121.335877","35.186.224.25","10.9.2.177","QUIC","560","","Protected Payload (KP0)"
"3777","121.335877","35.186.224.25","10.9.2.177","QUIC","163","","Protected Payload (KP0)"
"3778","121.336164","10.9.2.177","35.186.224.25","QUIC","73","","Protected Payload (KP0), DCID=d7bc60ea518e9481"
"3779","121.362667","10.9.1.2","224.0.0.251","MDNS","258","","Standard query response 0x0000 PTR, cache flush h-iPhone-sl-qwby.local PTR, cache flush h-iPhone-sl-qwby.local NSEC, cache flush 8.A.1.4.F.B.1.5.9.9.5.8.2.4.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 2.1.9.10.in-addr.arpa OPT"
"3780","121.362667","fe80::842:8599:51bf:41a8","ff02::fb","MDNS","278","","Standard query response 0x0000 PTR, cache flush h-iPhone-sl-qwby.local PTR, cache flush h-iPhone-sl-qwby.local NSEC, cache flush 8.A.1.4.F.B.1.5.9.9.5.8.2.4.8.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush 2.1.9.10.in-addr.arpa OPT"
"3781","121.362667","146.112.41.2","10.9.2.177","TCP","56","9208","443  >  57331 [ACK] Seq=9208 Ack=1169 Win=65536 Len=0"
"3782","121.362667","35.186.224.25","10.9.2.177","QUIC","66","","Protected Payload (KP0)"
"3783","121.393674","fe80::9247:7af1:80c4:3bd8","ff02::c","UDP","718","","57963  >  3702 Len=656"
"3784","121.394425","35.186.224.25","10.9.2.177","TLSv1.2","124","40","Application Data"
"3785","121.394425","35.186.224.25","10.9.2.177","TLSv1.2","263","110","Application Data"
"3786","121.394425","35.186.224.25","10.9.2.177","TLSv1.2","205","319","Application Data"
"3787","121.394425","35.186.224.25","10.9.2.177","TLSv1.2","93","470","Application Data"
"3788","121.394425","146.112.41.2","10.9.2.177","TCP","56","8050","443  >  57327 [ACK] Seq=8050 Ack=1139 Win=65536 Len=0"
"3789","121.394425","146.112.41.2","10.9.2.177","TLSv1.3","78","8048","Application Data"
"3790","121.394425","146.112.41.2","10.9.2.177","TCP","56","8072","443  >  57328 [FIN, ACK] Seq=8072 Ack=618 Win=65536 Len=0"
"3791","121.394537","10.9.2.177","146.112.41.2","TCP","54","618","57328  >  443 [RST, ACK] Seq=618 Ack=8072 Win=0 Len=0"
"3792","121.394637","10.9.2.177","35.186.224.25","TCP","54","2060","57225  >  443 [ACK] Seq=2060 Ack=509 Win=254 Len=0"
"3793","121.394746","146.112.41.2","10.9.2.177","TLSv1.3","97","8050","Application Data"
"3794","121.394746","146.112.41.2","10.9.2.177","TLSv1.3","637","8093","Application Data, Application Data, Application Data"
"3795","121.394778","10.9.2.177","146.112.41.2","TCP","54","1139","57327  >  443 [ACK] Seq=1139 Ack=8676 Win=65024 Len=0"
"3796","121.395547","10.9.2.177","146.112.41.2","TLSv1.3","85","1139","Application Data"
"3797","121.395811","10.9.2.177","35.186.224.25","TLSv1.2","89","2060","Application Data"
"3798","121.395969","10.9.2.177","35.186.224.25","TLSv1.2","93","2095","Application Data"
"3799","121.399659","35.186.224.25","10.9.2.177","TCP","56","509","443  >  57225 [ACK] Seq=509 Ack=2134 Win=666 Len=0"
"3800","121.401541","146.112.41.2","10.9.2.177","TLSv1.3","87","8676","Application Data"
"3801","121.401541","146.112.41.2","10.9.2.177","TLSv1.3","553","8709","Application Data"
"3802","121.401605","10.9.2.177","146.112.41.2","TCP","54","1170","57327  >  443 [ACK] Seq=1170 Ack=9208 Win=66048 Len=0"
"3803","121.402011","10.9.2.177","239.255.255.250","UDP","698","","57962  >  3702 Len=656"
"3804","121.402507","10.9.2.177","192.117.112.96","TCP","66","0","57334  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"3805","121.406082","192.117.112.96","10.9.2.177","TCP","66","0","443  >  57334 [SYN, ACK] Seq=0 Ack=1 Win=32016 Len=0 MSS=1380 SACK_PERM WS=256"
"3806","121.406156","10.9.2.177","192.117.112.96","TCP","54","1","57334  >  443 [ACK] Seq=1 Ack=1 Win=66048 Len=0"
"3807","121.406491","10.9.2.177","192.117.112.96","TLSv1.3","575","1","Client Hello"
"3808","121.410723","192.117.112.96","10.9.2.177","TCP","56","1","443  >  57334 [ACK] Seq=1 Ack=522 Win=31744 Len=0"
"3809","121.410723","192.117.112.96","10.9.2.177","TLSv1.3","266","1","Server Hello, Change Cipher Spec, Application Data"
"3810","121.411204","10.9.2.177","192.117.112.96","TLSv1.3","118","522","Change Cipher Spec, Application Data"
"3811","121.411412","10.9.2.177","192.117.112.96","TLSv1.3","152","586","Application Data"
"3812","121.411589","10.9.2.177","192.117.112.96","TLSv1.3","632","684","Application Data"
"3813","121.452547","192.117.112.96","10.9.2.177","TLSv1.3","238","213","Application Data"
"3814","121.452547","192.117.112.96","10.9.2.177","TLSv1.3","128","397","Application Data"
"3815","121.452547","192.117.112.96","10.9.2.177","TLSv1.3","85","471","Application Data"
"3816","121.452636","10.9.2.177","192.117.112.96","TCP","54","1262","57334  >  443 [ACK] Seq=1262 Ack=502 Win=65536 Len=0"
"3817","121.452914","192.117.112.96","10.9.2.177","TLSv1.3","89","502","Application Data"
"3818","121.452914","192.117.112.96","10.9.2.177","TLSv1.3","243","537","Application Data"
"3819","121.452914","192.117.112.96","10.9.2.177","TLSv1.3","77","726","Application Data"
"3820","121.452914","192.117.112.96","10.9.2.177","TCP","1434","749","443  >  57334 [ACK] Seq=749 Ack=1262 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3821","121.452914","192.117.112.96","10.9.2.177","TLSv1.3","1434","2129","Application Data"
"3822","121.452914","192.117.112.96","10.9.2.177","TCP","1434","3509","443  >  57334 [ACK] Seq=3509 Ack=1262 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3823","121.452914","192.117.112.96","10.9.2.177","TCP","1434","4889","443  >  57334 [ACK] Seq=4889 Ack=1262 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3824","121.452914","192.117.112.96","10.9.2.177","TCP","1434","6269","443  >  57334 [PSH, ACK] Seq=6269 Ack=1262 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3825","121.452914","192.117.112.96","10.9.2.177","TCP","1434","7649","443  >  57334 [ACK] Seq=7649 Ack=1262 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3826","121.452965","10.9.2.177","192.117.112.96","TCP","54","1262","57334  >  443 [ACK] Seq=1262 Ack=9029 Win=66048 Len=0"
"3827","121.453049","10.9.2.177","192.117.112.96","TLSv1.3","85","1262","Application Data"
"3828","121.456722","192.117.112.96","10.9.2.177","TCP","1434","9029","443  >  57334 [ACK] Seq=9029 Ack=1293 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3829","121.456722","192.117.112.96","10.9.2.177","TCP","1434","10409","443  >  57334 [ACK] Seq=10409 Ack=1293 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3830","121.456776","10.9.2.177","192.117.112.96","TCP","54","1293","57334  >  443 [ACK] Seq=1293 Ack=11789 Win=66048 Len=0"
"3831","121.456897","192.117.112.96","10.9.2.177","TCP","1434","11789","443  >  57334 [ACK] Seq=11789 Ack=1293 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3832","121.456897","192.117.112.96","10.9.2.177","TCP","1434","13169","443  >  57334 [ACK] Seq=13169 Ack=1293 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3833","121.456897","192.117.112.96","10.9.2.177","TCP","1434","14549","443  >  57334 [ACK] Seq=14549 Ack=1293 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3834","121.456897","192.117.112.96","10.9.2.177","TLSv1.3","1434","15929","Application Data"
"3835","121.457013","10.9.2.177","192.117.112.96","TCP","54","1293","57334  >  443 [ACK] Seq=1293 Ack=17309 Win=66048 Len=0"
"3836","121.457563","192.117.112.96","10.9.2.177","TCP","1434","17309","443  >  57334 [ACK] Seq=17309 Ack=1293 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3837","121.457563","192.117.112.96","10.9.2.177","TLSv1.3","1434","18689","Application Data"
"3838","121.457606","10.9.2.177","192.117.112.96","TCP","54","1293","57334  >  443 [ACK] Seq=1293 Ack=20069 Win=66048 Len=0"
"3839","121.457682","192.117.112.96","10.9.2.177","TCP","1434","20069","443  >  57334 [ACK] Seq=20069 Ack=1293 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
"3840","121.457682","192.117.112.96","10.9.2.177","TCP","1434","21449","443  >  57334 [ACK] Seq=21449 Ack=1293 Win=31488 Len=1380 [TCP segment of a reassembled PDU]"
